data,reservatorio,vol util (%),prec (mm/dia),acum prec (mês)
11/23/2010,Cantareira,79.6102402521,14.7,116.6
11/24/2010,Cantareira,79.4555336747,1.4,118
11/25/2010,Cantareira,79.378180386,1.8,119.7
11/26/2010,Cantareira,79.3008270973,17.1,136.8
11/27/2010,Cantareira,79.2234738086,0.2,137
11/28/2010,Cantareira,79.0687672312,0,137
11/29/2010,Cantareira,78.9914139425,0,137
11/30/2010,Cantareira,78.9140606538,18.7,155.7
12/1/2010,Cantareira,78.6820007877,3.2,3.2
12/2/2010,Cantareira,78.604647499,1.5,4.7
12/3/2010,Cantareira,78.4499409216,3.9,8.6
12/4/2010,Cantareira,78.3725876329,7.2,15.8
12/5/2010,Cantareira,78.2952343442,2.3,18.1
12/6/2010,Cantareira,78.604647499,31.1,49.2
12/7/2010,Cantareira,78.8367073651,0,49.2
12/8/2010,Cantareira,78.8367073651,0,49.2
12/9/2010,Cantareira,78.8367073651,4.2,53.3
12/10/2010,Cantareira,78.7593540764,0.1,53.4
12/11/2010,Cantareira,78.604647499,0,53.4
12/12/2010,Cantareira,78.604647499,6.1,59.4
12/13/2010,Cantareira,78.6820007877,26.9,86.3
12/14/2010,Cantareira,78.6820007877,16.3,102.6
12/15/2010,Cantareira,78.7593540764,8.6,111.2
12/16/2010,Cantareira,78.6820007877,1.1,112.2
12/17/2010,Cantareira,79.0687672312,29.2,141.4
12/18/2010,Cantareira,79.0687672312,0.8,142.2
12/19/2010,Cantareira,79.1461205199,2.6,144.8
12/20/2010,Cantareira,79.1461205199,4.9,149.8
12/21/2010,Cantareira,79.1461205199,3.5,153.3
12/22/2010,Cantareira,79.1461205199,1.7,155
12/23/2010,Cantareira,79.3008270973,21.8,176.7
12/24/2010,Cantareira,79.378180386,1.9,178.6
12/25/2010,Cantareira,79.378180386,0,178.6
12/26/2010,Cantareira,79.378180386,6.8,185.5
12/27/2010,Cantareira,80.2290665616,57.2,242.7
12/28/2010,Cantareira,80.5384797164,2.5,245.2
12/29/2010,Cantareira,80.6931862938,0.1,245.3
12/30/2010,Cantareira,80.7705395825,0.1,245.3
12/31/2010,Cantareira,80.6931862938,1.1,246.5
1/1/2011,Cantareira,80.6158330051,0.1,0.1
1/2/2011,Cantareira,80.9252461599,36.3,36.4
1/3/2011,Cantareira,81.6987790469,50.1,86.5
1/4/2011,Cantareira,83.709964553,44,130.4
1/5/2011,Cantareira,85.0249704608,8.2,138.6
1/6/2011,Cantareira,85.9532099252,13.3,152
1/7/2011,Cantareira,86.8040961008,13.2,165.1
1/8/2011,Cantareira,87.5002756991,3.8,168.9
1/9/2011,Cantareira,87.9643954313,8.9,177.8
1/10/2011,Cantareira,88.4285151635,9.4,187.2
1/11/2011,Cantareira,89.5888144939,89.7,276.9
1/12/2011,Cantareira,90.9038204017,19.1,296
1/13/2011,Cantareira,91.7547065774,45.9,341.9
1/14/2011,Cantareira,94.2300118157,34,375.9
1/15/2011,Cantareira,95.3903111461,18.9,394.8
1/16/2011,Cantareira,95.6997243009,0,394.8
1/17/2011,Cantareira,96.1638440331,25.7,420.5
1/18/2011,Cantareira,96.6279637653,14.5,435
1/19/2011,Cantareira,97.0147302087,18.7,453.7
1/20/2011,Cantareira,97.0920834974,4.3,458
1/21/2011,Cantareira,97.2467900748,3.7,461.7
1/22/2011,Cantareira,97.2467900748,0,461.7
1/23/2011,Cantareira,97.0920834974,1.9,463.6
1/24/2011,Cantareira,96.8600236314,2.1,465.7
1/25/2011,Cantareira,96.5506104766,0,465.7
1/26/2011,Cantareira,96.2411973218,5.5,471.2
1/27/2011,Cantareira,95.931784167,10.2,481.4
1/28/2011,Cantareira,95.6223710122,4.7,486.1
1/29/2011,Cantareira,95.3129578574,0.2,486.2
1/30/2011,Cantareira,94.9261914139,0.1,486.3
1/31/2011,Cantareira,94.4620716818,0,486.3
2/1/2011,Cantareira,94.0753052383,7.6,7.6
2/2/2011,Cantareira,93.6885387948,0,7.6
2/3/2011,Cantareira,93.5338322174,10.2,17.8
2/4/2011,Cantareira,93.3017723513,0.6,18.4
2/5/2011,Cantareira,92.8376526191,0.4,18.8
2/6/2011,Cantareira,92.373532887,0.1,18.8
2/7/2011,Cantareira,91.9094131548,1,19.9
2/8/2011,Cantareira,91.5226467113,0,19.9
2/9/2011,Cantareira,91.2905868452,0.9,20.7
2/10/2011,Cantareira,91.0585269791,0.6,21.3
2/11/2011,Cantareira,90.9038204017,0.3,21.6
2/12/2011,Cantareira,90.826467113,18.6,40.3
2/13/2011,Cantareira,90.6717605356,0.1,40.4
2/14/2011,Cantareira,90.5170539583,2,42.4
2/15/2011,Cantareira,90.5170539583,22.4,64.7
2/16/2011,Cantareira,90.5944072469,18.8,83.6
2/17/2011,Cantareira,90.5944072469,14.2,97.7
2/18/2011,Cantareira,90.5944072469,2,99.7
2/19/2011,Cantareira,90.4397006696,2.3,102
2/20/2011,Cantareira,90.2849940922,0.1,102.1
2/21/2011,Cantareira,90.1302875148,0.1,102.2
2/22/2011,Cantareira,90.0529342261,3.7,105.9
2/23/2011,Cantareira,89.82087436,13.4,119.3
2/24/2011,Cantareira,89.7435210713,3.6,122.9
2/25/2011,Cantareira,89.5888144939,2.9,125.8
2/26/2011,Cantareira,89.4341079165,2.7,128.5
2/27/2011,Cantareira,89.3567546278,0,128.5
2/28/2011,Cantareira,89.4341079165,35.3,163.7
3/1/2011,Cantareira,90.5170539583,56,56
3/2/2011,Cantareira,90.826467113,1.8,57.8
3/3/2011,Cantareira,90.9811736904,19.9,77.7
3/4/2011,Cantareira,91.2132335565,5.5,83.3
3/5/2011,Cantareira,91.3679401339,9.6,92.9
3/6/2011,Cantareira,91.5226467113,7.2,100.1
3/7/2011,Cantareira,91.7547065774,4.3,104.4
3/8/2011,Cantareira,91.8320598661,1.9,106.3
3/9/2011,Cantareira,91.9094131548,0.6,106.9
3/10/2011,Cantareira,91.9867664435,0.1,107
3/11/2011,Cantareira,91.9867664435,0,107
3/12/2011,Cantareira,91.9094131548,0.1,107.1
3/13/2011,Cantareira,91.7547065774,1.3,108.4
3/14/2011,Cantareira,91.5226467113,0,108.4
3/15/2011,Cantareira,91.3679401339,0.1,108.5
3/16/2011,Cantareira,91.0585269791,0.4,108.9
3/17/2011,Cantareira,90.9038204017,0.9,109.8
3/18/2011,Cantareira,90.826467113,0.4,110.1
3/19/2011,Cantareira,90.826467113,9.9,120
3/20/2011,Cantareira,90.9038204017,1.7,121.7
3/21/2011,Cantareira,90.826467113,1.9,123.6
3/22/2011,Cantareira,90.7491138243,0.5,124.1
3/23/2011,Cantareira,90.6717605356,0,124.1
3/24/2011,Cantareira,90.5170539583,0,124.1
3/25/2011,Cantareira,90.3623473809,0.5,124.6
3/26/2011,Cantareira,90.2076408035,0.2,124.7
3/27/2011,Cantareira,90.0529342261,0,124.7
3/28/2011,Cantareira,89.8982276487,0.1,124.8
3/29/2011,Cantareira,89.82087436,0.1,124.8
3/30/2011,Cantareira,90.0529342261,5.5,130.3
3/31/2011,Cantareira,90.2076408035,2,132.3
4/1/2011,Cantareira,90.2849940922,0,0
4/2/2011,Cantareira,90.3623473809,0.2,0.2
4/3/2011,Cantareira,90.826467113,20.3,20.5
4/4/2011,Cantareira,91.0585269791,10.8,31.3
4/5/2011,Cantareira,91.3679401339,6.1,37.4
4/6/2011,Cantareira,91.6,9.6,46.9
4/7/2011,Cantareira,91.8320598661,0.1,47
4/8/2011,Cantareira,91.9867664435,0.1,47
4/9/2011,Cantareira,92.0641197322,0.1,47.1
4/10/2011,Cantareira,92.1414730209,2.9,50
4/11/2011,Cantareira,92.4508861757,19.2,69.2
4/12/2011,Cantareira,92.6829460417,0.4,69.6
4/13/2011,Cantareira,93.2244190626,26.7,96.3
4/14/2011,Cantareira,93.4564789287,0.2,96.4
4/15/2011,Cantareira,93.6111855061,0.2,96.6
4/16/2011,Cantareira,93.7658920835,0.1,96.7
4/17/2011,Cantareira,93.9979519496,0.1,96.7
4/18/2011,Cantareira,93.9979519496,0.1,96.8
4/19/2011,Cantareira,94.152658527,0,96.8
4/20/2011,Cantareira,94.152658527,0.1,96.8
4/21/2011,Cantareira,94.2300118157,0,96.8
4/22/2011,Cantareira,94.2300118157,0.1,96.9
4/23/2011,Cantareira,94.2300118157,0,96.9
4/24/2011,Cantareira,94.3073651044,0,96.9
4/25/2011,Cantareira,94.3847183931,0,96.9
4/26/2011,Cantareira,94.6167782592,3,99.9
4/27/2011,Cantareira,94.6167782592,0.1,99.9
4/28/2011,Cantareira,94.6941315479,2.3,102.2
4/29/2011,Cantareira,94.7714848365,4.7,106.9
4/30/2011,Cantareira,94.8488381252,2.2,109.1
5/1/2011,Cantareira,94.8488381252,0.1,0.1
5/2/2011,Cantareira,95.0035447026,11.1,11.2
5/3/2011,Cantareira,95.0808979913,3,14.2
5/4/2011,Cantareira,95.15825128,0.3,14.5
5/5/2011,Cantareira,95.15825128,0,14.5
5/6/2011,Cantareira,95.15825128,0,14.5
5/7/2011,Cantareira,95.15825128,0.2,14.7
5/8/2011,Cantareira,95.15825128,0.3,14.9
5/9/2011,Cantareira,95.15825128,0.2,15.1
5/10/2011,Cantareira,95.15825128,0.2,15.3
5/11/2011,Cantareira,95.15825128,0.1,15.3
5/12/2011,Cantareira,95.15825128,0,15.3
5/13/2011,Cantareira,95.0808979913,0.1,15.4
5/14/2011,Cantareira,95.0808979913,0,15.4
5/15/2011,Cantareira,95.0035447026,0,15.4
5/16/2011,Cantareira,95.0035447026,8.7,24.1
5/17/2011,Cantareira,95.0035447026,1.7,25.7
5/18/2011,Cantareira,95.0035447026,0.1,25.8
5/19/2011,Cantareira,95.0035447026,0.1,25.9
5/20/2011,Cantareira,95.0035447026,0,25.9
5/21/2011,Cantareira,94.9261914139,0.1,26
5/22/2011,Cantareira,94.9261914139,0.2,26.2
5/23/2011,Cantareira,94.8488381252,0.1,26.3
5/24/2011,Cantareira,94.8488381252,0.2,26.4
5/25/2011,Cantareira,94.6941315479,0.1,26.5
5/26/2011,Cantareira,94.6941315479,0.1,26.6
5/27/2011,Cantareira,94.6167782592,0,26.6
5/28/2011,Cantareira,94.6167782592,0.1,26.7
5/29/2011,Cantareira,94.5394249705,0,26.7
5/30/2011,Cantareira,94.4620716818,0.1,26.8
5/31/2011,Cantareira,94.3847183931,0.1,26.9
6/1/2011,Cantareira,94.3073651044,0,0
6/2/2011,Cantareira,94.2300118157,0,0
6/3/2011,Cantareira,94.2300118157,0.1,0.1
6/4/2011,Cantareira,94.152658527,0.1,0.1
6/5/2011,Cantareira,94.0753052383,0,0.1
6/6/2011,Cantareira,94.0753052383,0,0.1
6/7/2011,Cantareira,93.9979519496,0.1,0.2
6/8/2011,Cantareira,93.9979519496,20.8,21
6/9/2011,Cantareira,93.9979519496,0,21
6/10/2011,Cantareira,94.2300118157,23.3,44.2
6/11/2011,Cantareira,94.2300118157,0.2,44.4
6/12/2011,Cantareira,94.3073651044,0.1,44.5
6/13/2011,Cantareira,94.3073651044,0.1,44.6
6/14/2011,Cantareira,94.2300118157,0.2,44.8
6/15/2011,Cantareira,94.152658527,0.1,44.8
6/16/2011,Cantareira,94.152658527,0.2,45
6/17/2011,Cantareira,94.0753052383,0.1,45.1
6/18/2011,Cantareira,93.9979519496,0.2,45.2
6/19/2011,Cantareira,93.9205986609,0.1,45.3
6/20/2011,Cantareira,93.8432453722,0.2,45.5
6/21/2011,Cantareira,93.7658920835,0.1,45.6
6/22/2011,Cantareira,93.6885387948,0.2,45.8
6/23/2011,Cantareira,93.6111855061,0,45.8
6/24/2011,Cantareira,93.6111855061,0,45.8
6/25/2011,Cantareira,93.5338322174,0,45.8
6/26/2011,Cantareira,93.37912564,0.1,45.8
6/27/2011,Cantareira,93.3017723513,8.4,54.2
6/28/2011,Cantareira,93.3017723513,0.7,54.9
6/29/2011,Cantareira,93.3017723513,0.2,55.1
6/30/2011,Cantareira,93.2244190626,0.1,55.1
7/1/2011,Cantareira,93.1470657739,0.1,0.1
7/2/2011,Cantareira,93.0697124852,0.1,0.2
7/3/2011,Cantareira,93.0697124852,0,0.2
7/4/2011,Cantareira,92.9150059078,0.1,0.2
7/5/2011,Cantareira,92.8376526191,0,0.2
7/6/2011,Cantareira,92.7602993304,0.1,0.3
7/7/2011,Cantareira,92.6829460417,0.1,0.4
7/8/2011,Cantareira,92.6829460417,0,0.4
7/9/2011,Cantareira,92.5282394644,0.1,0.5
7/10/2011,Cantareira,92.4508861757,0.2,0.6
7/11/2011,Cantareira,92.373532887,0.1,0.7
7/12/2011,Cantareira,92.2961795983,0,0.7
7/13/2011,Cantareira,92.1414730209,0,0.7
7/14/2011,Cantareira,92.0641197322,0,0.7
7/15/2011,Cantareira,91.9094131548,0,0.7
7/16/2011,Cantareira,91.8320598661,0.1,0.8
7/17/2011,Cantareira,91.7547065774,0.1,0.9
7/18/2011,Cantareira,91.6,0.1,0.9
7/19/2011,Cantareira,91.5226467113,0.1,1
7/20/2011,Cantareira,91.4452934226,0.1,1.1
7/21/2011,Cantareira,91.2905868452,0,1.1
7/22/2011,Cantareira,91.2132335565,0,1.1
7/23/2011,Cantareira,91.0585269791,0,1.1
7/24/2011,Cantareira,90.9811736904,0,1.1
7/25/2011,Cantareira,90.9038204017,0,1.1
7/26/2011,Cantareira,90.7491138243,0.1,1.1
7/27/2011,Cantareira,90.6717605356,0.2,1.3
7/28/2011,Cantareira,90.5170539583,0.1,1.4
7/29/2011,Cantareira,90.3623473809,0,1.4
7/30/2011,Cantareira,90.2076408035,0,1.4
7/31/2011,Cantareira,90.1302875148,2.9,4.2
8/1/2011,Cantareira,90.0529342261,0,0
8/2/2011,Cantareira,89.8982276487,0.2,0.2
8/3/2011,Cantareira,89.6661677826,0.4,0.6
8/4/2011,Cantareira,89.5888144939,3.8,4.4
8/5/2011,Cantareira,89.4341079165,0.1,4.4
8/6/2011,Cantareira,89.2794013391,0,4.4
8/7/2011,Cantareira,89.1246947617,0,4.4
8/8/2011,Cantareira,88.9699881843,0,4.4
8/9/2011,Cantareira,88.8926348956,0,4.4
8/10/2011,Cantareira,88.7379283182,0.6,5
8/11/2011,Cantareira,88.5832217408,1.1,6.1
8/12/2011,Cantareira,88.4285151635,0,6.1
8/13/2011,Cantareira,88.2738085861,0.1,6.1
8/14/2011,Cantareira,88.1191020087,0.1,6.2
8/15/2011,Cantareira,87.9643954313,0,6.2
8/16/2011,Cantareira,87.8096888539,0.1,6.3
8/17/2011,Cantareira,87.5776289878,0,6.3
8/18/2011,Cantareira,87.5002756991,0,6.3
8/19/2011,Cantareira,87.268215833,0.1,6.3
8/20/2011,Cantareira,87.1135092556,0.8,7.1
8/21/2011,Cantareira,87.1135092556,14.8,21.9
8/22/2011,Cantareira,86.9588026782,0,21.9
8/23/2011,Cantareira,86.8814493895,2.8,24.7
8/24/2011,Cantareira,86.7267428121,0.2,24.9
8/25/2011,Cantareira,86.5720362347,0,24.9
8/26/2011,Cantareira,86.4173296573,0.3,25.1
8/27/2011,Cantareira,86.26262308,0.3,25.4
8/28/2011,Cantareira,86.0305632139,0,25.4
8/29/2011,Cantareira,85.8758566365,0,25.4
8/30/2011,Cantareira,85.6437967704,0,25.4
8/31/2011,Cantareira,85.489090193,1.6,27
9/1/2011,Cantareira,85.5664434817,18.7,18.7
9/2/2011,Cantareira,85.4117369043,0.1,18.8
9/3/2011,Cantareira,85.2570303269,0,18.8
9/4/2011,Cantareira,85.0249704608,0.2,18.9
9/5/2011,Cantareira,84.8702638834,0.1,19
9/6/2011,Cantareira,84.7929105947,0,19
9/7/2011,Cantareira,84.5608507286,0,19
9/8/2011,Cantareira,84.3287908625,0.1,19
9/9/2011,Cantareira,84.1740842852,0,19
9/10/2011,Cantareira,84.0193777078,0,19
9/11/2011,Cantareira,83.8646711304,0.1,19.1
9/12/2011,Cantareira,83.6326112643,0.1,19.2
9/13/2011,Cantareira,83.4779046869,0,19.2
9/14/2011,Cantareira,83.2458448208,0.1,19.2
9/15/2011,Cantareira,83.0137849547,0.1,19.3
9/16/2011,Cantareira,82.8590783773,0.1,19.4
9/17/2011,Cantareira,82.7043717999,0,19.4
9/18/2011,Cantareira,82.4723119338,0.1,19.4
9/19/2011,Cantareira,82.2402520677,0.1,19.5
9/20/2011,Cantareira,82.0855454904,0,19.5
9/21/2011,Cantareira,81.8534856243,0,19.5
9/22/2011,Cantareira,81.6987790469,0.4,19.8
9/23/2011,Cantareira,81.4667191808,0.1,19.9
9/24/2011,Cantareira,81.2346593147,1.2,21
9/25/2011,Cantareira,81.0025994486,0.3,21.3
9/26/2011,Cantareira,80.8478928712,0,21.3
9/27/2011,Cantareira,80.6158330051,0.1,21.3
9/28/2011,Cantareira,80.383773139,0,21.3
9/29/2011,Cantareira,80.2290665616,0.1,21.4
9/30/2011,Cantareira,79.9970066955,0,21.4
10/1/2011,Cantareira,79.7649468295,0,0
10/2/2011,Cantareira,79.5328869634,0,0
10/3/2011,Cantareira,79.4555336747,14.1,14.1
10/4/2011,Cantareira,79.3008270973,0,14.1
10/5/2011,Cantareira,79.0687672312,0,14.1
10/6/2011,Cantareira,78.9140606538,0.1,14.2
10/7/2011,Cantareira,78.6820007877,0,14.2
10/8/2011,Cantareira,78.4499409216,0,14.2
10/9/2011,Cantareira,78.2952343442,0.2,14.4
10/10/2011,Cantareira,78.1405277668,4.3,18.7
10/11/2011,Cantareira,77.9858211894,5.1,23.8
10/12/2011,Cantareira,77.8311146121,0,23.8
10/13/2011,Cantareira,77.6764080347,2.6,26.4
10/14/2011,Cantareira,77.5217014573,8.4,34.8
10/15/2011,Cantareira,77.4443481686,6.1,40.9
10/16/2011,Cantareira,77.6764080347,33,73.9
10/17/2011,Cantareira,77.8311146121,16.9,90.8
10/18/2011,Cantareira,77.9084679007,0.4,91.2
10/19/2011,Cantareira,77.8311146121,0,91.2
10/20/2011,Cantareira,77.7537613234,0,91.2
10/21/2011,Cantareira,77.599054746,0,91.2
10/22/2011,Cantareira,77.4443481686,0,91.2
10/23/2011,Cantareira,77.2896415912,0.1,91.2
10/24/2011,Cantareira,77.0575817251,3,94.2
10/25/2011,Cantareira,76.9028751477,0,94.2
10/26/2011,Cantareira,76.7481685703,5.3,99.6
10/27/2011,Cantareira,76.5161087042,0,99.6
10/28/2011,Cantareira,76.2840488381,0,99.6
10/29/2011,Cantareira,76.1293422607,0,99.6
10/30/2011,Cantareira,76.051988972,19.4,119
10/31/2011,Cantareira,76.1293422607,4.8,123.8
11/1/2011,Cantareira,76.051988972,0.2,0.2
11/2/2011,Cantareira,75.8972823946,0,0.2
11/3/2011,Cantareira,75.7425758173,0,0.2
11/4/2011,Cantareira,75.5105159512,0,0.2
11/5/2011,Cantareira,75.4331626625,0,0.2
11/6/2011,Cantareira,75.2011027964,0,0.2
11/7/2011,Cantareira,75.046396219,0,0.2
11/8/2011,Cantareira,74.8916896416,9.5,9.7
11/9/2011,Cantareira,74.6596297755,0,9.7
11/10/2011,Cantareira,74.5049231981,1.2,10.9
11/11/2011,Cantareira,74.272863332,0.4,11.3
11/12/2011,Cantareira,74.1181567546,0.1,11.3
11/13/2011,Cantareira,74.1181567546,4.3,15.6
11/14/2011,Cantareira,74.3502166207,53.4,69
11/15/2011,Cantareira,74.6596297755,13.2,82.2
11/16/2011,Cantareira,75.4331626625,50.3,132.6
11/17/2011,Cantareira,75.8199291059,0.1,132.6
11/18/2011,Cantareira,75.8199291059,0.1,132.7
11/19/2011,Cantareira,75.8972823946,0,132.7
11/20/2011,Cantareira,75.8972823946,0,132.7
11/21/2011,Cantareira,75.8199291059,0,132.7
11/22/2011,Cantareira,75.6652225286,0.1,132.8
11/23/2011,Cantareira,75.5878692399,13.1,145.9
11/24/2011,Cantareira,75.5105159512,0,145.9
11/25/2011,Cantareira,75.4331626625,0,145.9
11/26/2011,Cantareira,75.2784560851,0,145.9
11/27/2011,Cantareira,75.4331626625,25.6,171.5
11/28/2011,Cantareira,75.4331626625,2.4,174
11/29/2011,Cantareira,75.3558093738,0,174
11/30/2011,Cantareira,75.3558093738,3.4,177.3
12/1/2011,Cantareira,75.3558093738,9.4,9.4
12/2/2011,Cantareira,75.3558093738,16.9,26.3
12/3/2011,Cantareira,75.2784560851,0.1,26.4
12/4/2011,Cantareira,75.2011027964,1.1,27.5
12/5/2011,Cantareira,75.2011027964,2,29.5
12/6/2011,Cantareira,75.2011027964,0,29.5
12/7/2011,Cantareira,75.2011027964,5.1,34.6
12/8/2011,Cantareira,75.1237495077,4.9,39.4
12/9/2011,Cantareira,75.2011027964,5.5,44.9
12/10/2011,Cantareira,75.5878692399,36.4,81.3
12/11/2011,Cantareira,75.8972823946,0,81.3
12/12/2011,Cantareira,75.9746356833,0,81.3
12/13/2011,Cantareira,75.9746356833,0,81.3
12/14/2011,Cantareira,76.051988972,0.6,81.9
12/15/2011,Cantareira,76.051988972,4.1,86
12/16/2011,Cantareira,76.051988972,2.5,88.5
12/17/2011,Cantareira,75.8972823946,0,88.5
12/18/2011,Cantareira,75.8199291059,0,88.5
12/19/2011,Cantareira,75.8199291059,11.2,99.6
12/20/2011,Cantareira,75.7425758173,0,99.6
12/21/2011,Cantareira,75.6652225286,0.3,99.9
12/22/2011,Cantareira,75.5105159512,0,99.9
12/23/2011,Cantareira,75.4331626625,1.2,101.1
12/24/2011,Cantareira,75.2784560851,2.1,103.2
12/25/2011,Cantareira,75.2784560851,1.6,104.8
12/26/2011,Cantareira,75.1237495077,0.2,105
12/27/2011,Cantareira,74.9690429303,1.1,106.1
12/28/2011,Cantareira,74.8916896416,0,106.1
12/29/2011,Cantareira,74.7369830642,2.1,108.3
12/30/2011,Cantareira,74.6596297755,0,108.3
12/31/2011,Cantareira,74.6596297755,9.6,117.9
1/1/2012,Cantareira,74.7369830642,28,28
1/2/2012,Cantareira,75.1237495077,29.4,57.4
1/3/2012,Cantareira,75.2011027964,0,57.4
1/4/2012,Cantareira,75.2011027964,0,57.4
1/5/2012,Cantareira,75.1237495077,0,57.4
1/6/2012,Cantareira,75.2011027964,13.8,71.3
1/7/2012,Cantareira,75.2011027964,5.6,76.8
1/8/2012,Cantareira,75.2011027964,0.3,77.1
1/9/2012,Cantareira,75.2011027964,3.4,80.5
1/10/2012,Cantareira,75.2011027964,11.1,91.6
1/11/2012,Cantareira,75.3558093738,16.3,107.8
1/12/2012,Cantareira,75.3558093738,2.2,110
1/13/2012,Cantareira,75.5105159512,11.8,121.8
1/14/2012,Cantareira,75.5878692399,0.4,122.2
1/15/2012,Cantareira,75.6652225286,5.5,127.7
1/16/2012,Cantareira,75.8972823946,30.1,157.8
1/17/2012,Cantareira,76.4387554155,19.7,177.5
1/18/2012,Cantareira,77.2122883025,36.7,214.2
1/19/2012,Cantareira,77.9084679007,44.6,258.8
1/20/2012,Cantareira,78.604647499,9.3,268.1
1/21/2012,Cantareira,78.9140606538,3,271.1
1/22/2012,Cantareira,79.2234738086,8.8,279.9
1/23/2012,Cantareira,79.5328869634,1.8,281.7
1/24/2012,Cantareira,79.6875935408,2.2,283.9
1/25/2012,Cantareira,79.8423001182,3.2,287.1
1/26/2012,Cantareira,79.9196534069,10.7,297.8
1/27/2012,Cantareira,80.1517132729,10.8,308.6
1/28/2012,Cantareira,80.5384797164,27.9,336.5
1/29/2012,Cantareira,80.9252461599,0.1,336.5
1/30/2012,Cantareira,81.2346593147,0,336.5
1/31/2012,Cantareira,81.3120126034,0,336.5
2/1/2012,Cantareira,81.4667191808,0,0
2/2/2012,Cantareira,81.4667191808,0.2,0.2
2/3/2012,Cantareira,81.5440724695,0,0.2
2/4/2012,Cantareira,81.6214257582,0,0.2
2/5/2012,Cantareira,81.5440724695,0,0.2
2/6/2012,Cantareira,81.4667191808,0,0.2
2/7/2012,Cantareira,81.3893658921,0,0.2
2/8/2012,Cantareira,81.3120126034,0,0.2
2/9/2012,Cantareira,81.3120126034,0,0.2
2/10/2012,Cantareira,81.157306026,0,0.2
2/11/2012,Cantareira,81.157306026,15.5,15.7
2/12/2012,Cantareira,81.5440724695,20,35.7
2/13/2012,Cantareira,81.930838913,7.8,43.5
2/14/2012,Cantareira,82.0081922017,0.5,44
2/15/2012,Cantareira,82.0081922017,0.1,44.1
2/16/2012,Cantareira,82.0081922017,0,44.1
2/17/2012,Cantareira,82.0081922017,0,44.1
2/18/2012,Cantareira,81.930838913,5.3,49.4
2/19/2012,Cantareira,81.8534856243,0,49.4
2/20/2012,Cantareira,81.8534856243,5.8,55.2
2/21/2012,Cantareira,81.8534856243,4.6,59.8
2/22/2012,Cantareira,81.930838913,6.4,66.2
2/23/2012,Cantareira,81.8534856243,0,66.2
2/24/2012,Cantareira,81.8534856243,10.4,76.6
2/25/2012,Cantareira,81.7761323356,0.3,76.9
2/26/2012,Cantareira,81.7761323356,2.5,79.4
2/27/2012,Cantareira,81.8534856243,12.6,91.9
2/28/2012,Cantareira,81.8534856243,3.5,95.4
2/29/2012,Cantareira,81.8534856243,0,95.4
3/1/2012,Cantareira,81.7761323356,0,0
3/2/2012,Cantareira,81.6987790469,0.3,0.3
3/3/2012,Cantareira,81.8534856243,0.3,0.6
3/4/2012,Cantareira,81.7761323356,0.6,1.2
3/5/2012,Cantareira,81.6987790469,0,1.2
3/6/2012,Cantareira,81.6987790469,0,1.2
3/7/2012,Cantareira,81.5440724695,0,1.2
3/8/2012,Cantareira,81.4667191808,0,1.2
3/9/2012,Cantareira,81.3120126034,0,1.2
3/10/2012,Cantareira,81.157306026,0,1.2
3/11/2012,Cantareira,81.3120126034,16.6,17.8
3/12/2012,Cantareira,81.2346593147,0.9,18.7
3/13/2012,Cantareira,81.0799527373,0.2,18.8
3/14/2012,Cantareira,81.0025994486,2.2,21
3/15/2012,Cantareira,80.9252461599,0.1,21.1
3/16/2012,Cantareira,81.0025994486,9.4,30.5
3/17/2012,Cantareira,80.8478928712,3.3,33.8
3/18/2012,Cantareira,80.8478928712,0.1,33.9
3/19/2012,Cantareira,80.6931862938,0,33.9
3/20/2012,Cantareira,80.6158330051,0,33.9
3/21/2012,Cantareira,80.5384797164,0,33.9
3/22/2012,Cantareira,80.383773139,0.1,33.9
3/23/2012,Cantareira,80.4611264277,17.8,51.7
3/24/2012,Cantareira,80.383773139,0.5,52.2
3/25/2012,Cantareira,80.3064198503,3.5,55.7
3/26/2012,Cantareira,80.3064198503,0,55.7
3/27/2012,Cantareira,80.2290665616,0.2,55.9
3/28/2012,Cantareira,80.2290665616,6.7,62.6
3/29/2012,Cantareira,80.2290665616,15.1,77.7
3/30/2012,Cantareira,80.1517132729,0.1,77.7
3/31/2012,Cantareira,80.0743599842,0,77.7
4/1/2012,Cantareira,79.9970066955,0,0
4/2/2012,Cantareira,79.8423001182,2,2
4/3/2012,Cantareira,79.7649468295,0,2
4/4/2012,Cantareira,79.7649468295,2.6,4.6
4/5/2012,Cantareira,79.6875935408,2.1,6.7
4/6/2012,Cantareira,79.5328869634,0.1,6.7
4/7/2012,Cantareira,79.4555336747,0,6.7
4/8/2012,Cantareira,79.378180386,0,6.7
4/9/2012,Cantareira,79.3008270973,0.6,7.3
4/10/2012,Cantareira,79.1461205199,0,7.3
4/11/2012,Cantareira,79.0687672312,0.3,7.6
4/12/2012,Cantareira,78.9140606538,10.1,17.7
4/13/2012,Cantareira,78.8367073651,3.8,21.5
4/14/2012,Cantareira,78.8367073651,0.4,22
4/15/2012,Cantareira,78.7593540764,1,23
4/16/2012,Cantareira,78.6820007877,6.4,29.3
4/17/2012,Cantareira,78.604647499,0,29.3
4/18/2012,Cantareira,78.5272942103,0,29.3
4/19/2012,Cantareira,78.3725876329,0,29.3
4/20/2012,Cantareira,78.2178810555,0,29.3
4/21/2012,Cantareira,78.1405277668,20,49.3
4/22/2012,Cantareira,78.5272942103,22.3,71.6
